tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.74,0.13,0.21,13.252500348915047,47.46170410856001,0.7892977767829003,49.277196778900645,4.164493174163467,35.027019784726,0.7214112450349626,35.27371710491029,42.27545694190547,False,False,True
0.74,0.15,0.11,13.287464725032514,47.441892107074885,0.7894736474798426,49.267533381714145,4.530441391582309,34.9456063247786,0.7227047901869069,35.238051884418475,42.252792633066306,False,False,True
0.74,0.15,0.13,13.25633003883249,47.17256131177313,0.7918572067818521,48.99980435482828,4.338502788965415,35.035896466910266,0.7212700250736522,35.303493420480585,42.15164888765443,False,False,True
0.74,0.15,0.15,13.366406903424366,47.53251727417612,0.788668569617121,49.3761180321799,4.046441863836777,34.771224537286066,0.725465342421721,35.0058816140913,42.1909998231356,False,False,True
0.74,0.15,0.17,13.054960767044419,47.40598369256841,0.7897922185261141,49.17071578174484,3.861760146091809,34.99161875439691,0.7219740873895855,35.20407042486713,42.187393103305986,False,False,True
0.74,0.15,0.19,13.125199765168782,47.50747718085354,0.78889116943699,49.28723219014136,3.674872229467115,34.9737619799915,0.7222577769934668,35.16630081393276,42.22676650203706,False,False,True
0.74,0.15,0.21,13.354540237592152,47.01957648205135,0.7932050689521775,48.87928311165114,3.775279179614962,35.21921878434432,0.7183455326786778,35.420983959561966,42.15013353560656,False,False,True
0.74,0.17,0.11,13.434924636158838,47.39171525939124,0.7899187377573995,49.25923137043944,5.029332133143958,34.699193708820594,0.7266015966975516,35.061777275941516,42.16050432319048,False,False,True
0.74,0.17,0.13,13.100240827350829,47.20598671473409,0.7915621317882515,48.9900142013272,4.109558478123228,34.57737969861464,0.7285177967427956,34.82073603052185,41.90537511592453,False,False,True
0.74,0.17,0.15,13.154952550628677,47.13855588214115,0.7921571876922358,48.939720343122474,3.812875906406733,34.96116964208358,0.722457743717087,35.16847175269639,42.05409604790943,False,False,True
0.74,0.17,0.17,13.03712977834543,47.243731161865135,0.7912286775847368,49.009559138519165,3.7033463493633256,34.86376619201656,0.7240020807732754,35.05990540881335,42.03473227366626,False,False,True
0.74,0.17,0.19,12.983110738255762,47.19533970747223,0.7916561448312283,48.948557226393476,3.710905330019548,34.72317487869429,0.7262235660591937,34.92090623143611,41.9347317289148,False,False,True
0.74,0.17,0.21,12.904750390625678,47.721776076567124,0.7869823151613367,49.43582197704786,3.2922826798200235,34.6656314640161,0.727130221461183,34.8216187165793,42.12872034681358,False,False,True
0.74,0.19,0.11,13.103110016007038,47.19622032073601,0.7916483698231405,48.98137099607399,4.380884872994296,35.312974542807986,0.7168439731722288,35.58368057595272,42.28252578601335,False,False,True
0.74,0.19,0.13,13.042621586312142,47.587424093392,0.788180051895939,49.34240478217576,4.165690305799352,35.11178958253288,0.7200611736149192,35.35803647562878,42.35022062890227,False,False,True
0.74,0.19,0.15,12.795842613918865,47.26707973816045,0.7910222706156281,48.96846347572895,3.5448148241705626,34.89441180894415,0.7235166573769688,35.074003016904705,42.021233246316825,False,False,True
0.74,0.19,0.17,12.979672155154,47.03610888487496,0.7930596223787513,48.79413313386245,3.7528800407272995,34.44001744074868,0.7306704952250878,34.64388704979802,41.719010091830235,False,False,True
0.74,0.19,0.19,13.0313821780272,47.6263252525487,0.7878335986195656,49.3769559463862,3.1234232716180683,35.00368455914182,0.7217823166249022,35.14276178176082,42.25985886407351,False,False,True
0.74,0.19,0.21,12.885005235715358,47.349314372915075,0.7902944847384294,49.07118229174384,3.17398289182231,35.64957737903453,0.7114201664733613,35.79059282411164,42.43088755792774,False,False,True
0.74,0.21,0.11,13.23992183579454,47.33077706891332,0.7904586524347579,49.14771600151038,4.118628785697805,34.93351541902552,0.7228966409279605,35.17546876170483,42.161592381607605,False,False,True
0.74,0.21,0.13,12.833586779386424,47.120087926472564,0.7923200132120678,48.836499012752206,3.5110481943686684,34.97020256877606,0.7223143078566565,35.14601722989977,41.991258121325984,False,False,True
0.74,0.21,0.15,12.667784706357146,47.07580098390114,0.7927102157690628,48.75042366628708,3.557367014105089,35.045381614919805,0.7211190854256742,35.22546852219857,41.98794609424282,False,False,True
0.74,0.21,0.17,12.86785097037091,46.87208570864914,0.7945003808171591,48.60631653679001,3.695712310017655,34.97860623636424,0.7221808308694105,35.17330214405573,41.88980934042287,False,False,True
0.74,0.21,0.19,12.82192508712566,47.38272817928,0.7899984072990989,49.08690958546278,3.159289879024378,34.62141856677488,0.7278258193466933,34.765266231046326,41.92608790825455,False,False,True
0.74,0.21,0.21,12.84968787387631,47.382604930256825,0.7899994997839979,49.09404982717195,3.157208490660282,34.482043607911464,0.7300127840107566,34.62628043598396,41.86016513157796,False,False,True
0.76,0.09,0.11,10.959749018298849,45.55265106129569,0.805907042733726,46.85253586793639,2.031254002689876,35.0060030577305,0.72174545943818,35.06488618121098,40.95871102457369,False,False,True
0.76,0.09,0.13,11.331195416229424,46.21670802736678,0.8002069030457597,47.58550294414936,2.047428076987895,35.17376388421537,0.7190720856486206,35.23330281868238,41.40940288141587,False,False,True
0.76,0.09,0.15,10.99496019890437,45.72000739016848,0.804478262925915,47.02348589303596,2.0030716488861446,34.53926423073241,0.7291159894368042,34.59729858863149,40.81039224083372,False,False,True
0.76,0.09,0.17,11.229124112536661,46.10077267313769,0.8012080142010936,47.448650870125604,2.312528299063304,35.13153439675862,0.719746242686392,35.207563054045686,41.32810696208564,False,False,True
0.76,0.09,0.19,10.685832406751956,45.62395218640734,0.8052989605841427,46.858638769524376,1.0362800646699522,34.49606387642848,0.7297931878145252,34.51162556790199,40.68513216871318,False,False,True
0.76,0.09,0.21,10.809954910734183,45.76115670241375,0.8041261542497706,47.02061875299997,1.2687770853938927,34.250395780614554,0.7336281077763014,34.27388811356482,40.6472534332824,False,False,True
0.76,0.11,0.11,10.75674908236609,45.61881259846669,0.8053428246819352,46.869859331077656,1.853299001526943,35.37279030631769,0.7158838989275106,35.42130730568514,41.1455833183814,False,False,True
0.76,0.11,0.13,10.775522077477447,45.31620073404713,0.8079167713802916,46.57971581075455,2.080745903812985,34.16453700088331,0.7349619142577566,34.227840890143206,40.403778350448874,False,False,True
0.76,0.11,0.15,10.716219452478674,45.394075487949856,0.807256023711159,46.64182081307903,1.7867896451563412,35.152965758361745,0.7194042108503227,35.19834681976685,40.92008381642294,False,False,True
0.76,0.11,0.17,10.709664528041122,45.51919126841185,0.8061920722486273,46.76209670270832,1.4946618928538076,34.66756248626131,0.7270998206136623,34.69976805272309,40.7309323777157,False,False,True
0.76,0.11,0.19,10.900839572081471,45.87043620775428,0.8031895277954079,47.147907920351166,1.3255224084146877,35.33095396525919,0.7165555648511684,35.35581024033353,41.25185908034235,False,False,True
0.76,0.11,0.21,11.071260714169952,45.57861557253419,0.8056857179637793,46.90397649784055,1.368204798074998,34.79193967342969,0.7251381341096672,34.81883183866234,40.86140416825145,False,False,True
0.76,0.13,0.11,11.0258450825516,45.38559839044169,0.807328004774841,46.70569345425556,2.1890511119339635,34.8415167374351,0.7243542425940748,34.91021674718777,40.807955100721664,False,False,True
0.76,0.13,0.13,11.058410977934534,45.68985353704295,0.8047360839484199,47.00905412357644,2.2076694541917177,34.65454309803187,0.7273047572152564,34.72479174526925,40.866922934422846,False,False,True
0.76,0.13,0.15,10.696616338007626,45.63488766257811,0.8052056147147162,46.871745999681465,1.9297181605792593,34.073656311330716,0.7363700883197577,34.12825613186172,40.50000106577159,False,False,True
0.76,0.13,0.17,10.960666031794428,45.81225073731153,0.8036885091823873,47.10518567502768,1.430965941265449,34.55208485864273,0.7289148532668814,34.58170371170151,40.84344469336459,False,False,True
0.76,0.13,0.19,10.865812232986837,45.52478041038492,0.8061444753341866,46.80354160633886,1.4922994946873218,34.55633665190248,0.7288481326090306,34.58854377653766,40.696042691438265,False,False,True
0.76,0.13,0.21,10.830596236485466,45.76076440625755,0.8041295125664288,47.024986697316365,1.8125042439054009,34.27651889753053,0.7332216238470004,34.32440705047857,40.67469687389747,False,False,True
0.76,0.15,0.11,10.70400371514033,46.25437931445233,0.7998810671804015,47.47676591027419,1.5990914112093295,35.53031584630649,0.7133477576328651,35.56628231175845,41.52152411101632,False,False,True
0.76,0.15,0.13,10.721247464803895,45.32577395245351,0.8078356061942218,46.57650621923543,1.6188280628762635,34.99268516639487,0.721957140777942,35.03011018326359,40.80330820124951,False,False,True
0.76,0.15,0.15,10.960269589960971,45.84057443651569,0.8034456926273764,47.1326402204922,1.99507941020494,34.602398686442015,0.7281247844728577,34.6598663688784,40.896253294685295,False,False,True
0.76,0.15,0.17,11.03862113784145,46.12070468356046,0.8010360786662576,47.42331238044213,1.571605362212695,35.141551624705535,0.7195863996247531,35.17667684711533,41.29999461377873,False,False,True
0.76,0.15,0.19,10.829331429391894,45.458659984229335,0.8067071799298555,46.73076274542701,1.3910622489891262,34.119825518636915,0.7356551764784949,34.148170486905876,40.43946661616644,False,False,True
0.76,0.15,0.21,10.713657954799999,45.72457864008628,0.804439163045703,46.96295943172538,1.2784840208138013,35.33454903565515,0.7164978786340019,35.35767069455502,41.1603150631402,False,False,True
0.76,0.17,0.11,10.807109801557235,45.519446352727115,0.8061899000878446,46.78475839973651,2.1322247232588,34.10540658231207,0.7358785519349011,34.17199350952899,40.47837595463275,False,False,True
0.76,0.17,0.13,10.685220963430954,45.41209660223331,0.8071029574505912,46.65225037281605,2.0826610800387266,34.688489275200375,0.7267702532762413,34.75095344548117,40.70160190914861,False,False,True
0.76,0.17,0.15,10.60983069317934,45.9529305587667,0.8024809951160429,47.161852532282545,1.1464215130756388,34.97907260245731,0.7221734225522607,34.99785425441997,41.07985339335126,False,False,True
0.76,0.17,0.17,10.630992398861302,45.59522126501213,0.8055441028239461,46.818182382382815,0.9999842857200831,34.742182724279125,0.7259237475929832,34.75657101928908,40.78737670083595,False,False,True
0.76,0.17,0.19,10.504417279857577,45.733824038142146,0.8043600712038108,46.924678406368635,1.210530717558353,34.79759336985193,0.7250487966468039,34.81864283615482,40.871660621261725,False,False,True
0.76,0.17,0.21,10.567783109198073,45.670064732089116,0.804905189448659,46.8767837258089,0.8766108700344608,34.613938410407954,0.7279434162320937,34.6250368793591,40.750910302584,False,False,True
0.76,0.19,0.11,10.714259314132503,45.69760778794825,0.8046697999152946,46.93683745408955,1.9396777008446144,35.205354867028696,0.718567233546521,35.25874871427764,41.09779308418359,False,False,True
0.76,0.19,0.13,10.610504068468817,45.622207825516604,0.8053138484826994,46.83981899475725,1.7187048144405348,34.693766194119405,0.7266871178664139,34.736311821657225,40.78806540820724,False,False,True
0.76,0.19,0.15,10.539531164896564,45.61005326672038,0.8054175702959561,46.811950142766925,0.9344874951739471,34.631301233178455,0.7276704132053855,34.64390699649484,40.72792856963088,False,False,True
0.76,0.19,0.17,10.002745192677796,45.33300594382539,0.8077742794043339,46.42344600837541,0.25222970911881,35.031130315037174,0.7213458546750635,35.032038350277006,40.727742179326206,False,False,True
0.76,0.19,0.19,10.267182695861264,45.379030823525376,0.8073837623152038,46.52603012285337,0.5784798573434846,34.036093434008265,0.7369510203783525,34.0410090213832,40.28351957211829,False,False,True
0.76,0.19,0.21,10.483868621890839,45.54328081908533,0.8059868848910634,46.7343763095982,0.7076030997913518,34.79807280813634,0.7250412200859798,34.80526645936204,40.76982138448012,False,False,True
0.76,0.21,0.11,10.516178416524037,45.69094665043135,0.8047267405980832,46.885526703885176,1.583285174270703,34.352833361851346,0.732032371637012,34.38929996278191,40.63741333333354,False,False,True
0.76,0.21,0.13,10.177024891118247,45.69090375338475,0.8047271072633765,46.810581297774,0.9257052612543037,34.41786903330867,0.7310167959491496,34.4303156974301,40.620448497602055,False,False,True
0.76,0.21,0.15,10.175931681855173,45.12715488246698,0.8095160579194249,46.26023879510295,0.9714978720166257,34.47128014547805,0.7301813090402387,34.48496720287496,40.37260299898895,False,False,True
0.76,0.21,0.17,10.327234693247059,45.33136144217589,0.8077882255247955,46.49283930467784,1.333146580725341,34.85423614382424,0.7241529488098883,34.87972271929873,40.686281011988285,False,False,True
0.76,0.21,0.19,10.508742543093993,45.26452033773879,0.8083546402519793,46.46838141406048,0.7945647765127586,35.179887777060834,0.7189742557881422,35.18885956081369,40.828620487437085,False,False,True
0.76,0.21,0.21,10.179178599537122,45.71423748547109,0.8045276098384525,46.83382523176304,0.6348680622191307,35.01456794055356,0.7216092822756142,35.020323035632714,40.92707413369788,False,False,True
0.78,0.09,0.11,8.565327032157919,44.58612558156395,0.8140561011336276,45.40140329926825,-0.24587916766566692,35.31163723254666,0.7168654191305502,35.31249326524633,40.35694828225729,False,False,True
0.78,0.09,0.13,8.67752046534161,43.98355785657543,0.819048087857331,44.831381008721344,-0.07207889302529107,34.76388219207578,0.725581272500849,34.76395691562374,39.79766896217254,False,False,True
0.78,0.09,0.15,8.606809236296774,43.699127083168015,0.8213808630338648,44.5386447151333,-0.6644287360642598,34.49013283389586,0.7298860952447811,34.496532122013214,39.517588418573254,False,False,True
0.78,0.09,0.17,8.418343563713007,44.37467946165619,0.8158155671689373,45.166145348938514,-0.8106498450479477,34.91998361462822,0.7231112761953565,34.929391761340185,40.04776855513935,False,False,True
0.78,0.09,0.19,8.184335446346452,44.2797897553595,0.8166024357406712,45.02980265865223,-1.5421199192110073,35.107407412065264,0.7201310454796077,35.14126049307228,40.085531575862255,False,False,True
0.78,0.09,0.21,8.646771374582748,44.27947737232502,0.8166050233810314,45.11583725888889,-1.0302091176940744,35.006261326836885,0.721741353581449,35.02141720303414,40.06862723096151,False,False,True
0.78,0.11,0.11,8.260281002503651,44.361931725913976,0.8159213751321547,45.124419427788496,-1.0253730065656683,35.42163481829779,0.7150987138424401,35.43647277881138,40.28044610329994,False,False,True
0.78,0.11,0.13,8.305210716108972,43.799257512890215,0.8205613637502756,44.57972054330804,-0.6971577171029637,34.45366515751806,0.7304569958500902,34.460717805479476,39.52021917439376,False,False,True
0.78,0.11,0.15,8.287398526135094,44.35525264447571,0.8159768002917206,45.12282583666781,-0.725460744413764,34.94129358830098,0.7227732295415166,34.94882388458199,40.0358248606249,False,False,True
0.78,0.11,0.17,8.268850193243587,44.077016125579895,0.8182782811195619,44.845927730987285,-1.0191600714287699,35.44817838528006,0.7146715664307741,35.4628261435243,40.15437693725579,False,False,True
0.78,0.11,0.19,8.390764525320705,44.237928396602456,0.8169490336940182,45.02665031003646,-1.024057795375348,34.526535497907375,0.7293156100672561,34.541718947622265,39.784184628829365,False,False,True
0.78,0.11,0.21,8.376143490833355,44.15107805455797,0.8176670796630391,44.93859669770186,-0.9207259209414297,35.289897681429075,0.7172139344898542,35.301906670705854,40.12025168420386,False,False,True
0.78,0.13,0.11,8.36600306907773,44.372849121480876,0.8158307611137051,45.15462043367793,-0.46295466340595254,35.22676355578784,0.7182248459474321,35.229805529349036,40.19221298151348,False,False,True
0.78,0.13,0.13,8.311276551729579,44.082944173777136,0.8182293972501751,44.85959523833983,-0.6847394554027197,34.490513974345866,0.7298801253110294,34.497310363799855,39.67845280106984,False,False,True
0.78,0.13,0.15,8.358555118375715,44.21926165407986,0.8171034823522141,45.002317105888025,-0.9171773437728712,34.801823295036925,0.7249819475578619,34.81390697607646,39.908112040982246,False,False,True
0.78,0.13,0.17,8.342799607145896,44.261905612695436,0.8167505505289894,45.04129875738658,-0.8749255586148743,34.56288222272815,0.7287454011266092,34.57395439164133,39.807626574513954,False,False,True
0.78,0.13,0.19,8.095443840558737,43.95538817610699,0.8192797983177127,44.69465695905817,-0.8806796981568327,34.39459005353559,0.731380533575323,34.40586318756608,39.550260073312124,False,False,True
0.78,0.13,0.21,8.25698621165154,44.203622942067256,0.8172328268991675,44.96818989579032,-1.0470622966596184,34.647523896523694,0.7274152136714473,34.663341610601634,39.815765753195976,False,False,True
0.78,0.15,0.11,8.04499010358273,44.01622511125644,0.81877919658719,44.74539014034346,-1.164398702087426,35.139226757155065,0.7196235011689551,35.15851364076965,39.95195189055656,False,False,True
0.78,0.15,0.13,7.794110657692381,44.21253268952305,0.8171591418317709,44.894278118335954,-1.4408055505579365,35.2533410164929,0.7177995049632826,35.28277162383447,40.08852487108521,False,False,True
0.78,0.15,0.15,7.780649797386896,44.148525172737905,0.8176881645814974,44.828905699308,-1.5529922657347006,34.71847223256411,0.7262977174874095,34.75318833057993,39.79104701494397,False,False,True
0.78,0.15,0.17,7.9687005341927355,44.1918655700256,0.8173300395586189,44.90457850556953,-1.5028823300758791,34.98521851660023,0.7220757842691095,35.017483775284624,39.96103114042708,False,False,True
0.78,0.15,0.19,7.980419286453717,44.04562019204794,0.8185370686494771,44.76274958142924,-1.8188752210437087,35.52649571146561,0.713409394650359,35.57302636277255,40.1678879721009,False,False,True
0.78,0.15,0.21,7.985001383903066,43.80631253608092,0.8205035524644811,44.52811769106947,-1.520802900204803,35.0877254970805,0.7204447577886681,35.12066801784591,39.824392854457685,False,False,True
0.78,0.17,0.11,7.927761300831983,44.327015821756035,0.8162110262821438,45.03036454332986,-1.3519102940887948,34.67305976135437,0.7270132655635675,34.69940539343166,39.864884968380764,False,False,True
0.78,0.17,0.13,8.101961109664886,44.20032903797108,0.8172600642643384,44.93674288249463,-0.8566636433994949,33.93016733396595,0.7385857787398924,33.94098006700532,39.43886147474997,False,False,True
0.78,0.17,0.15,8.105302180145651,43.58240665239172,0.8223337726598097,44.32969764216661,-0.7757731365611735,35.0150812488403,0.721601119883889,35.02367397664468,39.67668580940564,False,False,True
0.78,0.17,0.17,7.9533929528276985,44.21565040816595,0.8171333542816628,44.925273515909005,-1.663152482542942,35.45109318570851,0.7146246410500394,35.4900843087471,40.20767891232805,False,False,True
0.78,0.17,0.19,7.788319845448542,44.132718551670344,0.8178186884533424,44.814671400959256,-1.8681026752064172,35.20249384976588,0.7186129738203473,35.25202662043585,40.03334901069755,False,False,True
0.78,0.17,0.21,7.960080275060094,44.159449532936925,0.8175979288799784,44.87114731135593,-1.3430117995917885,34.89540225679234,0.7235009616707537,34.92123679592678,39.89619205364136,False,False,True
0.78,0.19,0.11,8.128573932837272,44.53829540879594,0.8144548331731423,45.27398228677013,-0.7271896015249907,35.187109562247734,0.7188588650921927,35.194622942463695,40.23430261461691,False,False,True
0.78,0.19,0.13,8.087834919555275,43.9485918783779,0.8193356792185126,44.686595325423944,-1.2619021191286006,34.8981400467096,0.7234575733773883,34.920947519762656,39.8037714225933,False,False,True
0.78,0.19,0.15,7.975210993215168,43.99320014116396,0.8189687408845387,44.71024098623053,-1.4591317576603153,34.91179753208949,0.7232410797081767,34.942276291160866,39.8262586386957,False,False,True
0.78,0.19,0.17,7.987828310246938,43.92994391059038,0.8194889632046416,44.6502561370212,-1.123862352585183,34.31478218991755,0.732625675548068,34.33318137500574,39.49171875601347,False,False,True
0.78,0.19,0.19,7.84111051465349,44.13449449967218,0.817804025814977,44.82562457841054,-1.6707239184219764,34.69307726687732,0.7266979723132654,34.733282722154364,39.77945365028245,False,False,True
0.78,0.19,0.21,7.851610208570527,44.00583023605631,0.8188647807187245,44.70079280764422,-1.7603732197862452,34.62619091810883,0.7277507790744371,34.670910160684606,39.68585148416442,False,False,True
0.78,0.21,0.11,8.13650392079943,44.33287612354481,0.8161624270237303,45.07334690744358,-0.33857987461837447,35.38304342308011,0.7157191679168364,35.38466331917077,40.229005113307174,False,False,True
0.78,0.21,0.13,7.839091684781067,43.62378644478625,0.8219962382147309,44.32252364456158,-1.698902158841689,34.823576971969565,0.7246380274356222,34.86499364216213,39.59375864336185,False,False,True
0.78,0.21,0.15,8.367027470267882,44.288429139592985,0.8165308637389384,45.07185490237745,-0.7926863299012666,34.6859145807212,0.7268108118031597,34.69497113298554,39.8834130176815,False,False,True
0.78,0.21,0.17,7.838317392733134,44.094036628780934,0.8181379089911559,44.78530211765349,-1.5471604215540493,34.91242564781334,0.7232311210004829,34.946690401011054,39.86599625933227,False,False,True
0.78,0.21,0.19,7.898783292174984,44.191610027527574,0.8173321521556971,44.891972270349385,-1.5146040647400354,34.75988627654098,0.7256443546979863,34.79286880139362,39.8424205358715,False,False,True
0.78,0.21,0.21,7.6239707376943135,43.90079373005604,0.8197284437519972,44.557879437178634,-2.2220617103441453,35.305362127493275,0.7169660398614474,35.37521947914972,39.96654945816418,False,False,True
0.8,0.09,0.11,6.022252699180749,42.828127477228435,0.828430282375701,43.24946278023022,-3.193149823751662,34.8736162016398,0.7238461041536555,35.019499036625284,39.13448090842775,False,False,True
0.8,0.09,0.13,6.290446245703044,43.33999287344299,0.8243047038920611,43.794117141919514,-2.510674981916203,34.902375146006804,0.7233904491294929,34.992560347842705,39.393338744881106,False,False,True
0.8,0.09,0.15,6.185802524683433,43.401805978085235,0.8238031802108601,43.84040276997618,-3.1074432087678723,34.97097394531918,0.7223020572789665,35.10876275205252,39.47458276101435,False,False,True
0.8,0.09,0.17,5.831403706212156,42.805669829777486,0.828610166122774,43.20104904699361,-3.5237200702137774,34.942164533045485,0.7227594090910898,35.119388738809924,39.16021889290177,False,False,True
0.8,0.09,0.19,6.048122931109228,43.2101234209614,0.825356077639259,43.63134832943541,-3.462124091143208,35.14151519007309,0.7195869810880461,35.311646705819484,39.47149751762745,False,False,True
0.8,0.09,0.21,5.826722716941592,42.84740808242409,0.8282757711802003,43.24177467451936,-3.4703275737401373,34.32254735970696,0.732504652373274,34.49754238679022,38.86965853065479,False,False,True
0.8,0.11,0.11,5.817168780861526,42.79525878748963,0.8286935256321132,43.18881368263359,-3.344340367128783,34.620349166111396,0.7278426331438271,34.78150642043379,38.98516005153369,False,False,True
0.8,0.11,0.13,5.606045615188777,43.04781786871865,0.8266656060603375,43.41131615947563,-3.203459495852394,35.07565252788159,0.720637103182159,35.221634729215126,39.31647544434538,False,False,True
0.8,0.11,0.15,5.937463656039294,42.91592355776108,0.8277261382030193,43.324703916846104,-3.3728674058968906,35.611373740886506,0.7120383444726284,35.77074467006331,39.547724293454706,False,False,True
0.8,0.11,0.17,5.919139036658763,43.13017519323626,0.8260017390792123,43.53444864856508,-2.9599054162985396,35.49454096525996,0.7139247177222688,35.61774106267761,39.57609485562135,False,False,True
0.8,0.11,0.19,5.819028595731435,43.041113842487384,0.8267195901132631,43.43269016075218,-3.3489672694435773,34.87921760933421,0.7237573852335512,35.039626179671124,39.23615817021165,False,False,True
0.8,0.11,0.21,5.907709655074415,42.64954528500377,0.8298581018546847,43.05676191245978,-3.3334048418976954,35.597379464104705,0.712264621803957,35.75311192821473,39.40493692033725,False,False,True
0.8,0.13,0.11,5.705248679838593,42.87766371190046,0.8280331679865732,43.25556505109632,-3.5038544424245073,35.45241649615224,0.7146033357978072,35.625143247015096,39.44035414905571,False,False,True
0.8,0.13,0.13,5.762918212395894,43.09714083902003,0.8262681752311167,43.48074027452951,-2.744282189952724,35.375966630796185,0.7158328718280598,35.48225048952359,39.48149538202655,False,False,True
0.8,0.13,0.15,5.72167923767724,42.39586290639355,0.8318761133426856,42.78021511021869,-3.546757671070682,35.10877163933894,0.7201092943844871,35.287467123619805,39.03384111691925,False,False,True
0.8,0.13,0.17,5.91146939286105,42.919988444811665,0.8276935019740399,43.32517603525114,-3.159699526858099,34.52087899084606,0.7294042956372417,34.66518119670895,38.995178615980045,False,False,True
0.8,0.13,0.19,5.507690190715626,42.81793837752363,0.8285119078454524,43.17071343096285,-3.5881229061108453,34.898075519934494,0.7234585960321458,35.08205098030057,39.126382205631714,False,False,True
0.8,0.13,0.21,5.5865600583181925,42.987588700660865,0.8271502988317536,43.34907652513928,-4.3654174840614335,36.11172589359947,0.7038895750384391,36.37462875170841,39.86185263842384,False,False,True
0.8,0.15,0.11,5.640580810424923,42.65544327610772,0.8298110408704944,43.02677065456083,-3.2666565062803374,34.804176649608024,0.7249447519851924,34.957141716495414,38.991956185528124,False,False,True
0.8,0.15,0.13,5.361614245059985,42.91375186390074,0.8277435730659286,43.24739305841769,-3.475924830126879,35.58542255662137,0.712457885889197,35.75478082659701,39.50108694250736,False,False,True
0.8,0.15,0.15,5.82181436493193,43.159211662742464,0.8257673789891061,43.55009843673299,-3.5106881267723176,35.51498854933236,0.7135950200774451,35.68808404471538,39.61909124072419,False,False,True
0.8,0.15,0.17,5.881745359882085,43.232906219162196,0.8251718649655353,43.63117129568455,-3.097236040071782,35.64785325861742,0.7114480789698401,35.78215076034195,39.70666102801325,False,False,True
0.8,0.15,0.19,5.509503643657061,42.667769038080046,0.8297126706969615,43.022007683119725,-4.045325196277085,35.06738245035466,0.720768823066627,35.29994288753278,39.16097528532625,False,False,True
0.8,0.15,0.21,5.674623081310917,43.07598932134733,0.8264386640359359,43.44815534781397,-3.888121868315021,35.79131219248157,0.7091209461098629,36.00188217472177,39.725018761267876,False,False,True
0.8,0.17,0.11,5.551456105329584,42.86184828290227,0.8281600045443611,43.219864681832746,-3.398926669150791,35.202782700172946,0.7186083560173664,35.36648996349313,39.29317732266294,False,False,True
0.8,0.17,0.13,5.242662190871037,42.66025366463668,0.8297726532174237,42.9811906486865,-4.0254981289479295,35.087254899732855,0.7204522565405201,35.31741909575204,39.14930487221927,False,False,True
0.8,0.17,0.15,5.387613647002594,42.95894755342016,0.827380549686928,43.29546807353944,-3.4643865074015423,35.24860124561993,0.7178753829215734,35.41843959924526,39.35695383639235,False,False,True
0.8,0.17,0.17,5.393002721284129,42.99246392736661,0.8271110908050193,43.329394559556185,-4.018796206384327,35.10048418950316,0.7202414155784078,35.3297992251019,39.32959689232904,False,False,True
0.8,0.17,0.19,5.546040900404127,43.13783515984155,0.8259399290254721,43.49288898137967,-4.378852275649457,35.38186296020994,0.7157381361760129,35.65179622104666,39.572342601213165,False,False,True
0.8,0.17,0.21,5.550528258103222,42.91607622842626,0.8277249124942532,43.27352496374771,-4.187185236294261,35.45970146725025,0.7144860337761569,35.7060631874973,39.489794075622505,False,False,True
0.8,0.19,0.11,5.506638742730846,42.9236969923538,0.8276637240328084,43.27547612371639,-3.39692581053687,35.03470897788238,0.7212889190202134,35.19900478887441,39.237240456295396,False,False,True
0.8,0.19,0.13,5.304486146716083,42.49819190780444,0.8310635476602602,42.82795685896395,-3.5894890041229246,34.08023638310522,0.7362682576725281,34.26874586615402,38.54835136255899,False,False,True
0.8,0.19,0.15,5.709377212146714,42.90815349524979,0.8277885140014332,43.28633299925621,-3.061039985872919,35.19931398265189,0.7186638073176503,35.332161986558724,39.30924749290747,False,False,True
0.8,0.19,0.17,5.4548796275649325,42.58741664892452,0.8303534405371518,42.9353440487009,-4.097561507654181,35.52459702756389,0.7134400270230248,35.76013149136634,39.34773777003362,False,False,True
0.8,0.19,0.19,5.488237247182198,42.689262459734174,0.8295410667293522,43.04060730795312,-3.9476935546906655,34.5946360589476,0.7282467545890642,34.81914887605359,38.92987809200335,False,False,True
0.8,0.19,0.21,5.213493591213809,42.430702763024776,0.8315996798209748,42.74979593389641,-4.385652816340551,35.432491242500255,0.7149240475276588,35.702876442596796,39.226336188246606,False,False,True
0.8,0.21,0.11,5.897774881567851,43.082345102256284,0.8263874429624558,43.48416042725855,-3.1632795002581635,35.04920295545464,0.7210582638853782,35.19166044689286,39.337910437075706,False,False,True
0.8,0.21,0.13,5.2326184297976415,42.98901656835183,0.8271388159544819,43.306302556855236,-3.5394496283163996,35.14819301827691,0.7194803990084984,35.32595612466051,39.31612934075787,False,False,True
0.8,0.21,0.15,5.504675292495357,42.91647960984325,0.82772167394583,43.26806758081415,-3.3375371264571836,34.716842270780326,0.7263234164170931,34.87690197429697,39.07248477755556,False,False,True
0.8,0.21,0.17,5.591401752902885,42.99257891441307,0.8271101659912355,43.354649292485355,-3.4439104984124147,35.337223860843565,0.7164549547910068,35.50464631160895,39.42964780204716,False,False,True
