======================================================================
BÚSQUEDA PARAMÉTRICA — τ × ρ_floor × ρ_hall
======================================================================
  τ:        0.68 a 0.82  (8 valores)
  ρ_floor:  0.09 a 0.21  (7 valores)
  ρ_hall:   0.11 a 0.21  (6 valores)
  Total:    336 combinaciones
  Estimado: ~8.4 horas
  CSV:      data/parametric/grid_results.csv
======================================================================

  [134/336] τ=0.74 ρf=0.11 ρh=0.13 ... OK (1s) GOF_jun= 28.5% GOF_nov= 23.1%  ETA: 2.7min
  [135/336] τ=0.74 ρf=0.11 ρh=0.15 ... OK (1s) GOF_jun= 28.4% GOF_nov= 22.6%  ETA: 2.7min
  [136/336] τ=0.74 ρf=0.11 ρh=0.17 ... OK (1s) GOF_jun= 28.4% GOF_nov= 22.8%  ETA: 2.7min
  [137/336] τ=0.74 ρf=0.11 ρh=0.19 ... OK (1s) GOF_jun= 28.4% GOF_nov= 22.4%  ETA: 2.7min
  [138/336] τ=0.74 ρf=0.11 ρh=0.21 ... OK (1s) GOF_jun= 28.2% GOF_nov= 22.7%  ETA: 2.6min
  [139/336] τ=0.74 ρf=0.13 ρh=0.11 ... OK (1s) GOF_jun= 28.4% GOF_nov= 23.2%  ETA: 2.6min
  [140/336] τ=0.74 ρf=0.13 ρh=0.13 ... OK (1s) GOF_jun= 28.3% GOF_nov= 22.6%  ETA: 2.6min
  [141/336] τ=0.74 ρf=0.13 ρh=0.15 ... OK (1s) GOF_jun= 28.1% GOF_nov= 22.9%  ETA: 2.6min
  [142/336] τ=0.74 ρf=0.13 ρh=0.17 ... OK (1s) GOF_jun= 28.0% GOF_nov= 22.9%  ETA: 2.6min
  [143/336] τ=0.74 ρf=0.13 ρh=0.19 ... OK (1s) GOF_jun= 28.2% GOF_nov= 23.1%  ETA: 2.6min
  [144/336] τ=0.74 ρf=0.13 ρh=0.21 ... OK (1s) GOF_jun= 28.2% GOF_nov= 23.1%  ETA: 2.6min
  [145/336] τ=0.74 ρf=0.15 ρh=0.11 ... OK (1s) GOF_jun= 28.2% GOF_nov= 23.2%  ETA: 2.6min
  [146/336] τ=0.74 ρf=0.15 ρh=0.13 ... OK (1s) GOF_jun= 28.4% GOF_nov= 23.1%  ETA: 2.5min
  [147/336] τ=0.74 ρf=0.15 ρh=0.15 ... OK (1s) GOF_jun= 28.1% GOF_nov= 22.4%  ETA: 2.5min
  [148/336] τ=0.74 ρf=0.15 ρh=0.17 ... OK (1s) GOF_jun= 28.1% GOF_nov= 22.8%  ETA: 2.5min
  [149/336] τ=0.74 ρf=0.15 ρh=0.19 ... OK (1s) GOF_jun= 28.2% GOF_nov= 22.8%  ETA: 2.5min
  [150/336] τ=0.74 ρf=0.15 ρh=0.21 ... OK (1s) GOF_jun= 28.2% GOF_nov= 23.0%  ETA: 2.5min
  [151/336] τ=0.74 ρf=0.17 ρh=0.11 ... OK (1s) GOF_jun= 28.0% GOF_nov= 23.0%  ETA: 2.5min
  [152/336] τ=0.74 ρf=0.17 ρh=0.13 ... OK (1s) GOF_jun= 28.1% GOF_nov= 22.9%  ETA: 2.5min
  [153/336] τ=0.74 ρf=0.17 ρh=0.15 ... OK (1s) GOF_jun= 28.1% GOF_nov= 23.1%  ETA: 2.4min
  [154/336] τ=0.74 ρf=0.17 ρh=0.17 ... OK (1s) GOF_jun= 28.2% GOF_nov= 22.4%  ETA: 2.4min
  [155/336] τ=0.74 ρf=0.17 ρh=0.19 ... OK (1s) GOF_jun= 28.3% GOF_nov= 22.4%  ETA: 2.4min
  [156/336] τ=0.74 ρf=0.17 ρh=0.21 ... OK (1s) GOF_jun= 28.0% GOF_nov= 22.7%  ETA: 2.4min
  [157/336] τ=0.74 ρf=0.19 ρh=0.11 ... OK (1s) GOF_jun= 28.2% GOF_nov= 22.8%  ETA: 2.4min
  [158/336] τ=0.74 ρf=0.19 ρh=0.13 ... OK (1s) GOF_jun= 28.3% GOF_nov= 23.2%  ETA: 2.4min
  [159/336] τ=0.74 ρf=0.19 ρh=0.15 ... OK (1s) GOF_jun= 28.0% GOF_nov= 22.6%  ETA: 2.4min
  [160/336] τ=0.74 ρf=0.19 ρh=0.17 ... OK (1s) GOF_jun= 28.4% GOF_nov= 22.7%  ETA: 2.4min
  [161/336] τ=0.74 ρf=0.19 ρh=0.19 ... OK (1s) GOF_jun= 27.7% GOF_nov= 23.0%  ETA: 2.3min
  [162/336] τ=0.74 ρf=0.19 ρh=0.21 ... OK (1s) GOF_jun= 27.9% GOF_nov= 22.7%  ETA: 2.3min
  [163/336] τ=0.74 ρf=0.21 ρh=0.11 ... OK (1s) GOF_jun= 28.0% GOF_nov= 22.8%  ETA: 2.3min
  [164/336] τ=0.74 ρf=0.21 ρh=0.13 ... OK (1s) GOF_jun= 28.2% GOF_nov= 22.7%  ETA: 2.3min
  [165/336] τ=0.74 ρf=0.21 ρh=0.15 ... OK (1s) GOF_jun= 28.2% GOF_nov= 22.7%  ETA: 2.3min
  [166/336] τ=0.74 ρf=0.21 ρh=0.17 ... OK (1s) GOF_jun= 27.8% GOF_nov= 22.3%  ETA: 2.3min
  [167/336] τ=0.74 ρf=0.21 ρh=0.19 ... OK (1s) GOF_jun= 28.0% GOF_nov= 22.7%  ETA: 2.3min
  [168/336] τ=0.74 ρf=0.21 ρh=0.21 ... OK (1s) GOF_jun= 27.9% GOF_nov= 22.4%  ETA: 2.2min
  [169/336] τ=0.76 ρf=0.09 ρh=0.11 ... OK (1s) GOF_jun= 26.2% GOF_nov= 22.0%  ETA: 2.2min
  [170/336] τ=0.76 ρf=0.09 ρh=0.13 ... OK (1s) GOF_jun= 26.3% GOF_nov= 22.1%  ETA: 2.2min
  [171/336] τ=0.76 ρf=0.09 ρh=0.15 ... OK (1s) GOF_jun= 26.4% GOF_nov= 22.2%  ETA: 2.2min
  [172/336] τ=0.76 ρf=0.09 ρh=0.17 ... OK (1s) GOF_jun= 26.3% GOF_nov= 22.2%  ETA: 2.2min
  [173/336] τ=0.76 ρf=0.09 ρh=0.19 ... OK (1s) GOF_jun= 26.5% GOF_nov= 22.3%  ETA: 2.2min
  [174/336] τ=0.76 ρf=0.09 ρh=0.21 ... OK (1s) GOF_jun= 26.4% GOF_nov= 22.5%  ETA: 2.2min
  [175/336] τ=0.76 ρf=0.11 ρh=0.11 ... OK (1s) GOF_jun= 26.2% GOF_nov= 22.1%  ETA: 2.2min
  [176/336] τ=0.76 ρf=0.11 ρh=0.13 ... OK (1s) GOF_jun= 26.4% GOF_nov= 22.0%  ETA: 2.1min
  [177/336] τ=0.76 ρf=0.11 ρh=0.15 ... OK (1s) GOF_jun= 26.3% GOF_nov= 21.9%  ETA: 2.1min
  [178/336] τ=0.76 ρf=0.11 ρh=0.17 ... OK (1s) GOF_jun= 26.1% GOF_nov= 22.3%  ETA: 2.1min
  [179/336] τ=0.76 ρf=0.11 ρh=0.19 ... OK (1s) GOF_jun= 26.2% GOF_nov= 21.9%  ETA: 2.1min
