tau,rho_floor,rho_hall,nmbe_jun,nmbe_nov,nmbe_combined,cvrmse_jun,cvrmse_nov,cvrmse_combined,r2_jun,r2_nov,r2_combined,gof,meets_ashrae,success
0.64,0.27,0.23,17.899607005714895,6.1868886166573205,12.043247811186108,51.49465318076304,57.81595707619559,54.65530512847931,0.7519685580250578,0.24098100306044146,0.4964747805427496,55.966438126155715,False,True
0.64,0.27,0.25,17.961186598030185,6.006821962277203,11.984004280153695,51.776418208825945,53.92832909501699,52.85237365192147,0.7492468080073902,0.3396242211351791,0.5444355145712847,54.19400113692534,False,True
0.64,0.27,0.27,17.99422401438463,6.018335103722396,12.006279559053514,51.501931265109626,55.16623817637868,53.33408472074415,0.7518984411793719,0.30895878964004,0.530428615409706,54.66877849238687,False,True
0.64,0.27,0.29,17.984184669465122,5.690330445067562,11.837257557266343,51.77498656217983,54.43499910846463,53.104992835322236,0.7492606747450133,0.32715714119369554,0.5382089079693544,54.408279981237094,False,True
0.64,0.27,0.31,17.678223264172065,5.596532962084498,11.637378113128282,51.71539615669288,54.213752194125064,52.96457417540897,0.7498375192989783,0.3326154634036669,0.5412264913513226,54.22798804058948,False,True
0.64,0.27,0.33,17.51688979895403,5.018920674852696,11.267905236903363,51.565410118078034,54.888968723469354,53.2271894207737,0.7512864676922129,0.31588777792723854,0.5335871228097258,54.406795366596974,False,True
0.64,0.27,0.35,17.604041881454116,4.805017215254197,11.204529548354156,51.42057923580759,55.05745324306935,53.23901623943847,0.7526816205239266,0.3116814966438094,0.5321815585838681,54.40527853566356,False,True
0.64,0.29,0.11,18.248836476848684,6.682904291108738,12.46587038397871,52.02260510413572,56.83002310053746,54.42631410233659,0.7468565726760534,0.2666473388409837,0.5067519557585185,55.83566594208723,False,True
0.64,0.29,0.13,18.282978712166685,6.769220475806156,12.52609959398642,51.68704447881519,55.129950276285065,53.40849737755013,0.7501117348110494,0.30986761314130085,0.5299896739761751,54.85773202718324,False,True
0.64,0.29,0.15,18.123042308038485,7.021941051237876,12.57249167963818,51.764007747447685,54.665299441452284,53.214653594449985,0.749367001329138,0.321451851357501,0.5354094263433196,54.67967542160323,False,True
0.64,0.29,0.17,18.291417019971036,6.917038582340624,12.60422780115583,51.58884288680049,55.31668480641685,53.452763846608676,0.7510603715211048,0.3051845034602658,0.5281224374906853,54.91870829967458,False,True
0.64,0.29,0.19,17.991870078651854,6.498462762888152,12.245166420770003,51.777274545564325,54.5523421340981,53.16480833983121,0.7492385134611966,0.32425318174670037,0.5367458476039485,54.55676810885465,False,True
0.64,0.29,0.21,18.025188489189528,6.289969822441309,12.15757915581542,51.90880221215778,54.74924709184441,53.329024652001095,0.747962897276945,0.3193662042999278,0.5336645507884363,54.6972723384234,False,True
0.64,0.29,0.23,17.64229875940352,6.04647729240541,11.844388025904465,51.58409357665265,54.929095792216565,53.2565946844346,0.7511062045739988,0.31488715965707303,0.5329966821155359,54.5578079205015,False,True
0.64,0.29,0.25,17.977611961936457,5.9886333994712,11.98312268070383,51.74301182654828,55.573120648741,53.65806623764465,0.7495702778385508,0.2987275514953629,0.5241489146669569,54.97984450272899,False,True
0.64,0.29,0.27,17.483366173371813,5.505641712414689,11.494503942893251,51.64761414388479,54.31565162516372,52.98163288452425,0.7504928523525636,0.33010429184727363,0.5402985720999186,54.214177518465505,False,True
0.64,0.29,0.29,17.75993564443759,5.855353731341983,11.807644687889786,51.51071977796611,55.03185606424533,53.271287921105724,0.7518137597033172,0.3123213706331204,0.5320675651682187,54.56418779610667,False,True
0.64,0.29,0.31,17.47401223488968,5.159754304721851,11.316883269805766,51.63665123246515,54.69372574181145,53.165188487138295,0.7505987637096919,0.3207459692429272,0.5356723664763096,54.356316227420635,False,True
0.64,0.29,0.33,17.579930384846243,5.035136293538043,11.307533339192144,51.784308446554974,55.706519502115604,53.74541397433529,0.7491703773419589,0.29535681334592245,0.5222635953439407,54.92203413466782,False,True
0.64,0.29,0.35,17.53446257876183,4.931347424174403,11.232905001468115,51.80595090881246,54.64696100262507,53.22645595571876,0.7489606726959575,0.3219070368826604,0.5354338547893089,54.39883977051419,False,True
0.66,0.05,0.11,17.421090415953042,6.237546178467942,11.829318297210492,50.44423127736852,54.838501287404675,52.6413662823866,0.7619843687523387,0.31714520791790524,0.539564788335122,53.95411212737272,False,True
0.66,0.05,0.13,17.488123955606287,6.427429286693555,11.957776621149922,50.56645456548941,54.8455270901417,52.705990827815555,0.7608295768064942,0.31697022463848024,0.5388999007224873,54.045442831594016,False,True
0.66,0.05,0.15,17.18656323364408,6.28188005428338,11.73422164396373,50.11178417107614,55.30751369457625,52.7096489328262,0.7651112621554423,0.3054148752699448,0.5352630687126936,53.99999118714236,False,True
0.66,0.05,0.17,16.96555793650231,5.660525270500844,11.313041603501578,50.30168585307967,55.29759557769015,52.79964071538491,0.7633276383917124,0.30566396832459075,0.5344958033581515,53.998027463938804,False,True
0.66,0.05,0.19,16.742862957203517,5.353263611786213,11.048063284494866,50.179940969524296,53.80945664478472,51.994698807154506,0.7644718855421354,0.3425323019230315,0.5535020937325834,53.15551153347052,False,True
0.66,0.05,0.21,17.250062912331124,5.619040716917452,11.434551814624289,50.45943893887392,54.62282248577295,52.54113071232344,0.7618408357187474,0.32250595558066597,0.5421733956497067,53.77099024316722,False,True
0.66,0.05,0.23,16.753464133125,5.298967160459813,11.026215646792407,49.823011885460495,55.72208358992923,52.772547737694865,0.7678105842153845,0.2949630116649219,0.5313867979401532,53.91214358766356,False,True
0.66,0.05,0.25,16.90308242024551,5.412760570103029,11.15792149517427,50.1458379538673,54.38014265754462,52.262990305705955,0.7647919134024168,0.3285125623049804,0.5466522378536987,53.440802462040054,False,True
0.66,0.05,0.27,16.688658265007,5.25627403259519,10.972466148801095,49.9439798181343,54.26924386151194,52.10661183982312,0.766681725477812,0.33124853221566186,0.548965128846737,53.24935690515502,False,True
0.66,0.05,0.29,16.513195125050864,4.369593118647059,10.441394121848962,49.72408536262986,55.27672619432942,52.50040577847964,0.7687317203264287,0.30618795604354077,0.5374598381849847,53.52864016685647,False,True
0.66,0.05,0.31,16.676836302445423,5.059066620466683,10.867951461456054,50.238854111199906,54.35797139841792,52.29841275480891,0.7639185231345506,0.3290599932724958,0.5464892582035232,53.41569381409291,False,True
0.66,0.05,0.33,16.54192361332587,4.475048085100278,10.508485849213073,50.204091986716435,55.12166644006058,52.66287921338851,0.7642451171452805,0.3100749963920678,0.5371600567686742,53.70109050929095,False,True
0.66,0.05,0.35,16.578206721004566,4.787475540129021,10.682841130566793,49.89989023641939,55.04999019032218,52.474940213370786,0.7670934813942163,0.31186808751704675,0.5394807844556315,53.551306660227894,False,True
0.66,0.07,0.11,16.909650666400605,6.594767598831409,11.752209132616008,50.18262676103119,54.8713382038764,52.52698248245379,0.764446672426055,0.31632718559541007,0.5403869290107326,53.82562873026892,False,True
0.66,0.07,0.13,16.945875107876063,6.091757953924894,11.518816530900478,50.14005945762878,53.57147984069339,51.85576964916109,0.764846118129635,0.3483348536701064,0.5565904858998707,53.11971366808562,False,True
0.66,0.07,0.15,16.855482184314546,6.014222335073254,11.4348522596939,49.65769038713167,54.32218353098951,51.98993695906059,0.7693489182133921,0.32994316117297995,0.549646039693186,53.23259707367396,False,True
0.66,0.07,0.17,17.034607279927037,6.053517035815648,11.544062157871343,50.325741828892255,54.38334891491382,52.354545371903036,0.7631012147283782,0.3284333780693529,0.5457672963988656,53.61216086116517,False,True
0.66,0.07,0.19,16.75021011233581,5.6945515223168135,11.222380817326313,50.17940153824269,54.27348713409622,52.22644433616946,0.7644769493404293,0.33114394974847905,0.5478104495444542,53.41856717666714,False,True
0.66,0.07,0.21,16.66733852197199,5.305006121946945,10.986172321959467,50.07182033690967,55.63137390624349,52.851597121576575,0.7654857573630418,0.29725659521930703,0.5313711762911744,53.981360677452635,False,True
0.66,0.07,0.23,16.703574926765825,5.209713849793501,10.956644388279663,50.20825518893728,55.13002283645363,52.66913901269545,0.7642060153147902,0.30986579648247836,0.5370359058986343,53.79671235856201,False,True
0.66,0.07,0.25,16.7579197854981,5.321670973485423,11.03979537949176,50.13870519973841,54.83108641842031,52.48489580907936,0.7648588207352047,0.31732985689224413,0.5410943388137244,53.63339789824027,False,True
0.66,0.07,0.27,16.58696456282048,4.745257751372154,10.666111157096317,49.97319669939261,55.7492815291815,52.86123911428706,0.7664086664926564,0.2942745868345592,0.5303416266636078,53.92658461198305,False,True
0.66,0.07,0.29,16.357926049328086,4.063140482539148,10.210533265933616,49.83595240672675,54.439345955387786,52.13764918105727,0.76768995552764,0.3270496786517789,0.5473698170897094,53.12804769330169,False,True
0.66,0.07,0.31,16.562954538268727,4.761381168085645,10.662167853177186,49.927981304399225,53.460339446267604,51.69416037533341,0.7668311788365358,0.35103596228652145,0.5589335705615286,52.78227013155096,False,True
0.66,0.07,0.33,16.399438778559304,4.035126859544359,10.217282819051832,49.920693198292895,55.727161106470255,52.82392715238157,0.7668992462822923,0.29483451682621875,0.5308668815542555,53.802975270932805,False,True
0.66,0.07,0.35,16.373149909169946,4.033610928326166,10.203380418748056,49.7067829299857,56.125835719961124,52.91630932497341,0.7688926406371097,0.2847088551269005,0.5268007478820051,53.89104530945711,False,True
0.66,0.09,0.11,17.126499094774374,6.7835579296790325,11.955028512226704,50.186122031988624,54.741608094749864,52.46386506336924,0.7644138582259794,0.3195561246052653,0.5419849914156223,53.808733901807884,False,True
0.66,0.09,0.13,16.756111876489356,5.801394003733744,11.27875294011155,50.1774123027888,54.795154092212385,52.4862831975006,0.7644956224015563,0.3182243089378647,0.5413599656697106,53.68445018599249,False,True
0.66,0.09,0.15,16.835039186650626,5.948936015501926,11.391987601076275,50.05721007328828,55.343344889863076,52.70027748157568,0.76562259341211,0.3045146042065724,0.5350685988093412,53.917498348292725,False,True
0.66,0.09,0.17,16.839259673176755,5.667399620041123,11.25332964660894,49.826459529050574,54.09746406181804,51.961961795434306,0.7677784491028184,0.33547546341728784,0.5516269562600531,53.166558114715514,False,True
0.66,0.09,0.19,16.63723352133385,5.226873426810694,10.932053474072273,50.07527825940248,56.949098106902966,53.51218818315272,0.7654533654879223,0.26357095589184654,0.5145121606898844,54.61743382207851,False,True
0.66,0.09,0.21,16.481373930862077,5.317717266875539,10.899545598868809,49.70263522951159,55.019633721581094,52.36113447554634,0.7689312077724019,0.31262679774714763,0.5407790027597748,53.48353482921701,False,True
0.66,0.09,0.23,16.4205277194464,4.65172486014875,10.536126289797576,50.2263994105974,56.87484629005654,53.550622850326974,0.7640355624140761,0.2654900572960647,0.5147628098550704,54.57727700107917,False,True
0.66,0.09,0.25,16.470842581360696,4.831446169885755,10.651144375623225,49.88227518332523,55.11262927947394,52.497452231399585,0.7672578880306262,0.31030120333913425,0.5387795456848803,53.567054868626585,False,True
0.66,0.09,0.27,16.224296810471518,4.4892704501280996,10.356783630299809,49.71013595664754,54.00422073092529,51.857178343786416,0.7688614603744497,0.3377642613311589,0.5533128608528043,52.881281309591174,False,True
0.66,0.09,0.29,16.277887318130066,4.0750527029418455,10.176470010535956,49.9531367540412,55.473618740301866,52.713377747171535,0.766596162559155,0.30123651548905805,0.5339163390241065,53.686690486482185,False,True
0.66,0.09,0.31,16.543685142318267,4.5932493080974695,10.568467225207868,50.07134106860621,54.83045509999601,52.45089808430111,0.7654902467027361,0.3173455771628453,0.5414179119327907,53.50503910231292,False,True
0.66,0.09,0.33,16.512044058112423,4.462491998132847,10.487268028122635,50.0119971108908,56.63565617952322,53.323826645207006,0.7660457936328244,0.27165510544478233,0.5188504495388033,54.34531515026637,False,True
0.66,0.09,0.35,16.08523696848427,3.6038949607039448,9.844565964594107,49.708597360954194,54.5095266711396,52.10906201604689,0.7688757682515535,0.32531348669118343,0.5470946274713684,53.030838417127306,False,True
0.66,0.11,0.11,16.598114893763416,5.766846494151333,11.182480693957375,49.824249853817356,55.37080475923237,52.59752730652487,0.7677990455022575,0.3038242709390523,0.5358116582206549,53.77311366502184,False,True
0.66,0.11,0.13,16.748141225182714,5.696211446843575,11.222176336013145,50.10290462653694,54.88234759932139,52.492626112929166,0.7651944968778122,0.31605281359330895,0.5406236552355606,53.67879504933346,False,True
0.66,0.11,0.15,16.539523378972167,5.845845683860689,11.192684531416427,49.664339427118925,54.00431376715002,51.83432659713448,0.7692871468773879,0.33776197958483445,0.5535245632311112,53.028988306380235,False,True
0.66,0.11,0.17,16.467003135749618,4.96596345963736,10.71648329769349,49.86436995278934,56.78460373960027,53.3244868461948,0.7674249434918712,0.26781908212448935,0.5176220128081803,54.390660151167,False,True
0.66,0.11,0.19,16.715935891626447,5.940533178466357,11.328234535046402,50.088580079091535,55.024040416821904,52.556310247956716,0.7653287406619155,0.31251668558110923,0.5389227131215124,53.76332062438571,False,True
0.66,0.11,0.21,16.66307989988146,5.089278559994191,10.876179229937826,49.827922074255696,56.12090444330447,52.97441325878008,0.7677648162056144,0.28483454211308257,0.5262996791593485,54.079383638811436,False,True
0.66,0.11,0.23,16.55310114119277,4.816507920049019,10.684804530620895,50.11693996546356,54.03771928333716,52.07732962440036,0.7650629262058996,0.3369424433845447,0.5510026847952221,53.16214168622277,False,True
0.66,0.11,0.25,16.5278971154258,4.9620810189033095,10.744989067164555,49.84310431997607,53.45071237006776,51.64690834502191,0.7676232735271088,0.35126967063084036,0.5594464720789746,52.75280022569967,False,True
0.66,0.11,0.27,16.484814850916866,4.409622405909616,10.447218628413241,49.959047124889025,54.005938829890546,51.98249297738978,0.7665409273953004,0.3377221237122534,0.5521315255537769,53.02191955422062,False,True
0.66,0.11,0.29,16.17747437201803,4.493620414992415,10.335547393505221,49.890202834214406,54.73002980606358,52.31011632013899,0.7671839040424349,0.31984393282751233,0.5435139184349735,53.32140104451367,False,True
0.66,0.11,0.31,16.328273555690675,4.179745279496129,10.254009417593402,49.831332863983526,53.3707271470069,51.60103000549522,0.7677330214826277,0.3532097763396772,0.5604713989111525,52.60998960999814,False,True
0.66,0.11,0.33,16.21295752186317,3.8918875506606816,10.052422536261926,50.18145194999184,53.53103490369914,51.85624342684549,0.7644577012393404,0.3493184593737253,0.5568880803065328,52.821597677387636,False,True
0.66,0.11,0.35,16.450336765422588,4.148970219392136,10.299653492407362,49.963915479961365,54.30068348114069,52.132299480551026,0.7664954254450862,0.3304734566652091,0.5484844410551477,53.139999164410234,False,True
0.66,0.13,0.11,16.620788159476568,5.999574768556105,11.310181464016337,49.91846532229635,54.66588238710122,52.29217385469879,0.7669200516017916,0.32143737933214034,0.544178715466966,53.50132382660286,False,True
